userName,score,at,content,clean_teks,polarity_score,polarity
AZKA YUSNA,2,2024-05-19 16:12:09,Appnya ga bisa dibuka jadi terpaksa harus uninstall dan redownload. JUST OPINI. Sepertinya tiktok memakai strategi pemasaran yang memaksa penggunanya untuk uninstall dan redownload lagi supaya jumlah orang yang memakai semakin banyak entah itu berpengaruh atau tidak. Mungkin memang banyak yang hafal username dan password untuk masuk ke akunnya lagi tapi juga tdk sedikit org yang lupa sandinya hingga harus menghapus akun dan redownload dan daftar lagu. See itu bisa jadi kesempatan.,"['aplikasi', 'tidak', 'buka', 'jadi', 'paksa', 'harus', 'copot', 'seperti', 'yang', 'paksa', 'guna', 'copot', 'lagi', 'supaya', 'yang', 'makin', 'banyak', 'entah', 'itu', 'pengaruh', 'tidak', 'mungkin', 'memang', 'banyak', 'yang', 'lagi', 'tidak', 'sedikit', 'yang', 'lupa', 'harus', 'hapus', 'daftar', 'lagu', 'itu', 'jadi']",-55,negative
Rut Cahaya Sihombing,1,2024-05-27 11:01:14,"Saya memang pakai paylater tiktok yang ga seberapa itu (30rb/bulan). Tapi ketika saya mau melakukan pembayaran fitur paylater tidak bisa di akses, dan kenapa hanya fitur paylater saja, fitur lainnya bisa langsung masuk pas saya buka. Sudah 2 hari saya ga bisa buka fitur paylater dan akhirnya saya kena biaya tunggakan sebesar 80rb Lebih lintah darat paylater tiktok dari pada pinjol ya Dan permasalahannya adalah di fitur bawaan aplikasi Bahkan saya sudah coba di 2 device yang berbeda.","['saya', 'memang', 'yang', 'tidak', 'itu', 'saya', 'mau', 'bayar', 'tidak', 'akses', 'hanya', 'saja', 'lain', 'langsung', 'pas', 'saya', 'buka', 'sudah', 'saya', 'tidak', 'buka', 'saya', 'kena', 'tunggak', 'besar', 'lebih', 'darat', 'dari', 'pada', 'masalah', 'bawa', 'aplikasi', 'saya', 'sudah', 'coba', 'yang', 'beda']",-32,negative
Ayriana Agustya,2,2024-05-24 12:09:44,"fitur foto hilang, message juga terkadang hilang. tolong di perbaiki dong bug nya. lama lama risih juga, biasanya ada fitur foto skrg kadang kadang ada kadang kadang ilang.","['foto', 'hilang', 'terkadang', 'hilang', 'tolong', 'baik', 'lama', 'lama', 'biasa', 'ada', 'foto', 'kadang', 'kadang', 'ada', 'kadang', 'kadang', 'hilang']",33,positive
Draky D. William,2,2024-06-04 07:18:12,"Tiktokshop x Tokopedia kenapa sih. Saya mau belanja susaaaaaahhhhh banget perasaan. Alasan ""kode promo sudah berakhir lah, harga promo sudah limit lah"" jadi bikin gak bisa check out barang yg kita mau order. Yah kalo kayak gitu gak usah di kasih promo aja skalian. Perasaan ribet banget sih.","['saya', 'mau', 'belanja', 'asa', 'kode', 'promo', 'sudah', 'harga', 'promo', 'sudah', 'jadi', 'check', 'keluar', 'yang', 'mau', 'kalau', 'kayak', 'perlu', 'kasih', 'promo', 'saja', 'asa', 'ribet']",17,positive
ADI HARIMOERTI (ADI),5,2024-05-24 13:01:46,"Aplikasi TikTok memang benar2 luar biasa, yang sekarang ini untuk live streaming tiktok sudah tidak harus menggunakan hp yang mahal, dengan piranti yang sangat sederhana sudah bisa mendapatkan suara Audi stereo yang sangat mempesona, terimakasih tiktok yang sudah mendengar dan memperlihatkan keluhan kami terutama saya pengguna android dengan spesifikasi sederhana, terus kembangkan dan apresiasi yang setinggi-tingginya nya buat tiktok dari saya pribadi pengguna android smartphone type rendahan.","['aplikasi', 'memang', 'benar', 'biasa', 'yang', 'langsung', 'sudah', 'tidak', 'harus', 'guna', 'yang', 'mahal', 'yang', 'sangat', 'sederhana', 'sudah', 'dapat', 'suara', 'yang', 'sangat', 'pesona', 'terima kasih', 'yang', 'sudah', 'dengar', 'lihat', 'saya', 'guna', 'spesifikasi', 'sederhana', 'kembang', 'yang', 'buat', 'dari', 'saya', 'guna', 'rendah']",3,positive
Hilman Pp,3,2024-06-06 19:00:28,"Untuk tiktok tolong MB nya jangan di tambahin terus kasian buat pengguna hp ram 2 dan ram 3, lama kelamaan ruang penyimpanan nya enggak cukup, kadang kadang suka keluar sendiri jadi tolong di kasih keringanan sedikit aja gpp,","['tolong', 'jangan', 'tambah', 'kasih', 'buat', 'guna', 'lama', 'lama', 'ruang', 'simpan', 'tidak', 'cukup', 'kadang', 'kadang', 'suka', 'keluar', 'sendiri', 'jadi', 'tolong', 'kasih', 'ringan', 'sedikit', 'saja']",-23,negative
SW ANIME,1,2024-05-31 11:37:34,"Aku bener bener bingung dengan sistem resolusi di tiktok ini. ketika aku upload video ke dalam tiktok video tersebut mengalami penurunan resolusi yang dari 720p menjadi 240p,apa apaan cobak?izin unggah dengan kualitas hd sudah tapi tetap aja resolusinya turun.tolong dong saya udah lapor dari apk tiktok langsung tetap aja enggak ada respon!","['aku', 'benar', 'benar', 'sistem', 'resolusi', 'aku', 'dalam', 'alami', 'turun', 'resolusi', 'yang', 'dari', 'jadi', 'apa', 'kualitas', 'sudah', 'tetap', 'saja', 'resolusi', 'saya', 'sudah', 'lapor', 'dari', 'aplikasi', 'langsung', 'tetap', 'saja', 'tidak', 'ada', 'respon']",10,positive
SHANIA ADELE LETSOIN,5,2024-04-17 21:18:02,Aplikasi nya cukup bagus dan juga konten nya banyak dan memuaskan tapi ada beberapa yg harus di perbaiki 1. Setiap mau masuk tiktok pasti selalu keluar masuk 2. Setiap mau daftar akun pasti gk bisa terus padahal udah di coba berulang-ulang kali 3. Setiap mau nonton konten pasti ngeleg padahal data/wifi sudah aku nyalakan,"['aplikasi', 'cukup', 'bagus', 'banyak', 'muas', 'ada', 'yang', 'harus', 'baik', 'mau', 'pasti', 'keluar', 'mau', 'daftar', 'pasti', 'tidak', 'sudah', 'coba', 'mau', 'pasti', 'sudah', 'aku', 'nyala']",27,positive
Vans Tzy (Ivann),2,2024-04-02 04:17:03,"tolonglah, pihak tiktok.. perbaikin banyak bug. seperti kadang keluar sendiri, tiktok ngelag banget padahal jaringan lancar, sama pengeditan teks saat mau ekspor video ditiktok. itu bug paling ngeselin bagi kaum"" tiktok. jadi tolong lah demi kenyamanan warga tiktok. perbaiki lagi aplikasinya🙏🙏","['tolong', 'pihak', 'banyak', 'seperti', 'kadang', 'keluar', 'sendiri', 'jaringan', 'lancar', 'sama', 'teks', 'mau', 'itu', 'ngeselin', 'bagi', 'jadi', 'tolong', 'nyaman', 'baik', 'lagi', 'aplikasi']",0,neutral
Mila Kuntari,1,2024-05-20 06:24:53,"Maaf ya min tak kasih bintang 1, kenapa ya baru di-update kok tiktok sekarang jadi aneh banget pas buka nunggu lama sampai mati sendiri trs habis scroll"" tiba-tiba keluar begitu saja dari aplikasi, min tolong dong kembalikan tiktok seperti semula","['maaf', 'tidak', 'kasih', 'terbaru', 'jadi', 'aneh', 'pas', 'buka', 'nunggu', 'lama', 'sampai', 'mati', 'sendiri', 'habis', 'keluar', 'saja', 'dari', 'aplikasi', 'tolong', 'seperti', 'mula']",-2,negative
Diah Maulidina,4,2024-04-08 22:17:49,"tiktok boleh gak ya update fitur yg kalo mau hapus video tersimpan bisa langsung sekaligus banyak? karena kalo ngehapusin video yg udah kita simpan, setelah beberapa lama videonya gak tersedia, mau dihapus harus satu-satu dan setelah hapus 1 video tampilannya kembali ke video paling atas/awal. jadi harus scroll kebawah lagi buat cari dan hapus video yg udah gak tersedia, agak sedikit ribet:)","['boleh', 'terbaru', 'yang', 'kalau', 'mau', 'hapus', 'simpan', 'langsung', 'banyak', 'karena', 'kalau', 'yang', 'sudah', 'simpan', 'lama', 'sedia', 'mau', 'hapus', 'harus', 'hapus', 'tampil', 'jadi', 'harus', 'lagi', 'buat', 'cari', 'hapus', 'yang', 'sudah', 'sedia', 'sedikit', 'ribet']",-31,negative
Mahesa Galunggung,1,2024-06-05 19:35:54,"untuk memulihkan akun yang memakai verifikasi ke 2 sangat rumit prosesnya,,harus ingat kapan akun di buat, tempat terakhir login,padahal sudah mencantumkan nomor handphone di akun,,tetap saja ribet !!! Sampai saat ini tetap tidak bisa,,padahal sangat simple menurut saya yg bodoh ,kan sudah tertera nomor hp yg di cantumkan tinggal kasih kode saja kan cukup... Rada kecewa walaupun pertama-tama suka ...","['yang', 'sangat', 'rumit', 'ingat', 'buat', 'tempat', 'sudah', 'cantum', 'saja', 'ribet', 'sampai', 'tetap', 'tidak', 'sangat', 'sederhana', 'turut', 'saya', 'yang', 'sudah', 'yang', 'cantum', 'tinggal', 'kasih', 'kode', 'saja', 'cukup', 'suka']",-15,negative
curlwlrds,1,2024-05-16 21:38:25,"makin lama makin kacau ni tiktok ada apaan tiktok?semenjak update terus jadinya makin jelek banget banyak kekurangan tentang seperti frame/patah²,lag dan freeze saat upload foto/video,resolusi dan ukuran video menjadi tidak sesuai kedepanya bkin lebih bagus dong!!!biar makin meningkat ni!","['makin', 'lama', 'makin', 'ada', 'apa', 'terbaru', 'jadi', 'makin', 'jelek', 'banyak', 'kurang', 'tentang', 'seperti', 'ukur', 'jadi', 'tidak', 'sesuai', 'lebih', 'bagus', 'makin', 'tingkat']",11,positive
Isi Ref GBHTXZ6QRXYZU dptbonus,5,2024-04-11 17:07:54,"Senang banget menggunakan aplikasi yang satu ini, simpel dan ngga banyak memakai kuota kita ya, ditambah dengan fitur fitur yang sangat lengkap menjadikan aplikasi ini semakin terdepan, menurut aku aplikasi ini sudah sangat bagus ya dan nyaris sempurna hanya tinggal ditambah kan beberapa menu pelengkap seperti 360 utc untuk memudahkan aplikasi ini saat jaringan lagi kurang stabil. Aplikasi ini sudah terbukti membayar ya kawan kawan.","['senang', 'guna', 'aplikasi', 'yang', 'satu', 'simpel', 'tidak', 'banyak', 'kuota', 'tambah', 'yang', 'sangat', 'lengkap', 'jadi', 'aplikasi', 'makin', 'turut', 'aku', 'aplikasi', 'sudah', 'sangat', 'bagus', 'sempurna', 'hanya', 'tinggal', 'tambah', 'lengkap', 'seperti', 'mudah', 'aplikasi', 'jaringan', 'lagi', 'kurang', 'stabil', 'aplikasi', 'sudah', 'bukti', 'bayar']",6,positive
Berlian Nur ramadhani,4,2024-06-05 16:29:32,Aplikasinya bagus tapi kadangan nge lag keluar keluar sendiri padahal memori masih banyak cache sudah di bersihin unduhan juga udah dibersihin juga udah di update tapi tetep aja nge lag jadi kalo ngelakuin pencarian agak susah tp selain itu tetep bagus.,"['aplikasi', 'bagus', 'kadang', 'keluar', 'keluar', 'sendiri', 'banyak', 'sudah', 'sudah', 'sudah', 'terbaru', 'saja', 'jadi', 'kalau', 'cari', 'susah', 'itu', 'bagus']",-1,negative
Putra Pandoy,1,2024-05-29 19:52:19,"Males banget cok skrng tiktok jadi aneh banget, misalkan mau cari sesuatu di tiktok hasilnya ngk sesuai ngk timbul sesuai apa yg kita cari, terus knp pas mau scrolling live dari luar sering ke pencet masuk live padahal dlu ngk begini loh.. Tolonglah di perbaiki lagi aplikasi tiktoknya","['males', 'anjing', 'jadi', 'aneh', 'mau', 'cari', 'hasil', 'sesuai', 'timbul', 'sesuai', 'apa', 'yang', 'cari', 'pas', 'mau', 'langsung', 'dari', 'sering', 'pencet', 'langsung', 'begini', 'tolong', 'baik', 'lagi', 'aplikasi']",-1,negative
Deston 07,1,2024-05-28 21:51:56,"Tiktok gak berguna, durasi video terus yang dipanjangin tapi jumlah karakter huruf tidak pernah diperbanyak, jadi kalau mau koment selalu dibatasin dengan jumlah karakter, ini tiktok ketinggalan banget soal karakter huruf masih kayak SMS yg jumlahnya dibatasin🤣","['guna', 'yang', 'tidak', 'banyak', 'jadi', 'kalau', 'mau', 'tinggal', 'soal', 'kayak', 'yang']",-9,negative
Khayatul Husna,5,2024-04-16 13:06:12,"Aplikasinya sudah bagus. Tetapi, di device saya masih ada beberapa bug. Contohnya, kadang bisa tiba-tiba keluar dari aplikasi dengan sendirinya, atau kadang lag tidak bisa di geser. Tapi, saya tidak terlalu merasa terganggu. Kedepannya, tolong tingkatkan lagi, developer","['aplikasi', 'sudah', 'bagus', 'saya', 'ada', 'kadang', 'keluar', 'dari', 'aplikasi', 'sendiri', 'kadang', 'tidak', 'geser', 'saya', 'tidak', 'terlalu', 'rasa', 'ganggu', 'tolong', 'tingkat', 'lagi']",-30,negative
Fadil muhyidin Infinix,1,2024-05-24 15:47:14,"Setelah saya update TikTok saya, aplikasi tidak bisa lagi digunakan, ketika saya membuka aplikasi TikTok tiba' hp saya langsung lag dan patah' serta langsung memakan banyak ram, mohon untuk dari pihak TikTok untuk mengfix bug ini.","['saya', 'terbaru', 'saya', 'aplikasi', 'tidak', 'lagi', 'guna', 'saya', 'buka', 'aplikasi', 'saya', 'langsung', 'patah', 'serta', 'langsung', 'makan', 'banyak', 'mohon', 'dari', 'pihak']",-16,negative
Shadowzz,2,2024-03-30 07:11:59,"Sudah sangat bagus, hanya saja optimalkan lagi untuk perangkat seluler low-mid dan mid-end karena tiktok sekarang kurang optimal untuk perangkat jenis itu, pemutaran video kurang nyaman apabila tiktok selalu saja mengalami masalah fps yang menurun","['sudah', 'sangat', 'bagus', 'hanya', 'saja', 'lagi', 'karena', 'kurang', 'itu', 'kurang', 'nyaman', 'saja', 'alami', 'masalah', 'yang', 'turun']",-22,negative
I wayan Bayu Widiantara.,3,2024-06-04 20:25:15,"Tiktok sekarang beda dengan yg sebelum update, dulu sebelum update video yg berbahasa asing terutama yg berbahasa Inggris auto di translate jadi masih bisa di nikmatin walau menggunakan bahasa Inggris sekarang fitur tersebut sudah tidak ada(","['beda', 'yang', 'terbaru', 'terbaru', 'yang', 'bahasa', 'yang', 'bahasa', 'jadi', 'walau', 'guna', 'bahasa', 'sudah', 'tidak', 'ada']",-20,negative
Umi Umi,1,2024-05-22 11:05:22,Terlalu banyak bug aplikasi nya jelek banget sering ga bisa masuk ke apk nya sudah coba masuk berkali kali tetep ga bisa ini gimana sih yang bikin update hampir setiap hari saya kira habis update bug nya ilang tapi malah makin parah,"['terlalu', 'banyak', 'aplikasi', 'jelek', 'sering', 'tidak', 'aplikasi', 'sudah', 'coba', 'tidak', 'yang', 'terbaru', 'saya', 'kira', 'habis', 'terbaru', 'hilang', 'makin', 'parah']",-10,negative
Syarief Aji,1,2024-06-05 01:41:42,"Koin terlalu pelit buat orang yg gak suka ngonten atau live, kalau mengundang teman untuk mendaftar tiktok saya rasa tidak bisa merangkul pengguna untuk lebih dekat lagi dengan tiktok bagi mereka yang tidak bisa live untuk mendapatkan cuan atau folowersnya masih dibawah seribu, pasalnya hampir semua orang di kontak kita menggunakan aplikasi tiktok jadi sulit untuk mendapatkan koin, gk kaya snack video","['terlalu', 'pelit', 'buat', 'yang', 'suka', 'langsung', 'kalau', 'undang', 'daftar', 'saya', 'rasa', 'tidak', 'rangkul', 'guna', 'lebih', 'dekat', 'lagi', 'bagi', 'yang', 'tidak', 'langsung', 'dapat', 'pasal', 'semua', 'kontak', 'guna', 'aplikasi', 'jadi', 'dapat', 'tidak', 'kaya']",-19,negative
Dimas Fvnky,3,2024-06-05 06:44:12,"Saat upload vidio kelihatan jernih di akun sendiri, tapi kalo dilihat menggunakan akun/device lain kelihatan pecah-pecah. Tolong developer segera diperbaiki masalah ini, kita udah capek² ngedit, pas di upload malah jadi turun resolusinya. Selebihnya udah bagus, hanya itu aja yang perlu di perhatikan, thankyou.","['lihat', 'jernih', 'sendiri', 'kalau', 'lihat', 'guna', 'lain', 'lihat', 'tolong', 'segera', 'baik', 'masalah', 'sudah', 'capek', 'pas', 'jadi', 'turun', 'resolusi', 'lebih', 'sudah', 'bagus', 'hanya', 'itu', 'saja', 'yang', 'perlu']",16,positive
Via Oktantri,2,2024-05-29 09:25:09,"Tiktok setelah diupdate malah jadi gabisa buat ngelive, kameranya item semua, ngebug juga jadi bikin apk lemot. Setiap live kamera item semua padahal sebelumnya aman2 aja. Memori aman juga padahal masih ada banyak","['terbaru', 'jadi', 'buat', 'hitam', 'semua', 'jadi', 'aplikasi', 'lot', 'langsung', 'hitam', 'semua', 'saja', 'ada', 'banyak']",-9,negative
Hari M Rudy,2,2024-05-08 04:58:40,"Kenapa sih kalo setiap masuk tiktok itu langsung ngelag semua.... Jaringan aman,memory juga aman, semua aman gak ada yg bikin ngelag... Tp pas masuk tiktok itu tiba tiba gambar hitam,Suara lagunya ada sih.... Cuma tiba tiba kadang ngebug tapi suaranya masih ada.... Tolong di perbaiki lagi dong, saya agak emosi an, kadang hp saya suka tak banting soalnya.... Jadi mohon di perbaiki ya!?","['kalau', 'itu', 'langsung', 'semua', 'jaringan', 'semua', 'ada', 'yang', 'pas', 'itu', 'gambar', 'lagu', 'ada', 'cuma', 'kadang', 'suara', 'ada', 'tolong', 'baik', 'lagi', 'saya', 'emosi', 'kadang', 'saya', 'suka', 'tidak', 'banting', 'soal', 'jadi', 'mohon', 'baik']",13,positive
Salsabila Aisyah,1,2024-05-31 20:46:22,"aku bener bener minta tolong ama apk tiktok ini, awalnya aku uda seneng ada fitur foto dan bisa disimpan tapi sejak update foto kotak yg harus nya kecil jadi memenuhi layar trs ga bisa disimpan padahal aku uda suka bgt sama tiktoknya, tolong bgtttt diganti kyk kemarin ajaa aku gasukaa maafff yaa aku udah jatuh cinta jadi mesti foto atau bikin vid pake tik tok lha kok sekarang gabisa, aku kecewa berat :((( aku butuh tanggapan ☹️🙏🏻","['aku', 'benar', 'benar', 'minta', 'tolong', 'sama', 'aplikasi', 'awal', 'aku', 'neng', 'ada', 'foto', 'simpan', 'terbaru', 'foto', 'kotak', 'yang', 'harus', 'kecil', 'jadi', 'tidak', 'simpan', 'aku', 'suka', 'sama', 'tolong', 'ganti', 'seperti', 'aku', 'aku', 'sudah', 'jatuh', 'cinta', 'jadi', 'mesti', 'foto', 'aku', 'aku', 'butuh', 'tanggap']",24,positive
Karenia,3,2024-04-20 13:56:45,"banyak bug dan tolong adakan fitur simpan gambar selesai kita foto memakai filter di tiktok dan tidak ada watermark. karena sy update tiktok saya jdi tidak bisa menyimpan gambar lagi. jika sdh di perbaiki sy akn memberikan bintang 5, tolong ya tiktok terimakasih.","['banyak', 'tolong', 'ada', 'simpan', 'gambar', 'selesai', 'foto', 'tidak', 'ada', 'karena', 'saya', 'terbaru', 'saya', 'jadi', 'tidak', 'simpan', 'gambar', 'lagi', 'baik', 'saya', 'beri', 'tolong', 'terima kasih']",0,neutral
Zakqi MOA,5,2024-03-22 12:36:01,"Buat kalian yang bilang katanya ada bug nya katanya sering lemot, itu bukan masalah apk TikTok tapi kemungkinan besar hp kalian yang kurang mendukung atau biasanya di sebabkan memori penuh, hp yang tidak di jaga sehingga menimbulkan error yang menyebabkan lemot saat menggunakan apk TikTok, ada juga yang sering buka situs web ilegal juga dapat membuat hp kalian lemot yang di sebabkan oleh virus, intinya semua tergantung kondisi hp kalian, kalau hp kalian sehat"" aja kerawat pasti bisa dan lancar.","['buat', 'yang', 'kata', 'ada', 'kata', 'sering', 'lot', 'itu', 'bukan', 'masalah', 'aplikasi', 'mungkin', 'besar', 'yang', 'kurang', 'dukung', 'biasa', 'sebab', 'yang', 'tidak', 'jaga', 'timbul', 'error', 'yang', 'sebab', 'lot', 'guna', 'aplikasi', 'ada', 'yang', 'sering', 'buka', 'dapat', 'buat', 'lot', 'yang', 'sebab', 'semua', 'gantung', 'kalau', 'sehat', 'saja', 'pasti', 'lancar']",-37,negative
Cory Nc,1,2024-05-28 13:43:33,"Ini knp si tiktok klw sedang di gunakan sering keluar sendiri,kadang suka jadi ngelag,padahal memori penyimpanan tidak penuh,dan RAM normal, wifi juga lancar,jadinya gw sering uninstall pasang trs,gara gara suka ngelag dan klw di buka suka keluar sendiri,udh gitu kadang ga bisa di buka jadinya gw sering uninstall pasang trs,tolong lah perbaiki lagi,ntr lama lama HP gw juga yang rusak nih, gara gara gw nya emosian pls lah😭😭🙏🙏🙏","['kalau', 'guna', 'sering', 'keluar', 'suka', 'jadi', 'simpan', 'tidak', 'normal', 'saya', 'sering', 'copot', 'pasang', 'gara', 'suka', 'kalau', 'buka', 'suka', 'keluar', 'kadang', 'tidak', 'buka', 'jadi', 'saya', 'sering', 'copot', 'pasang', 'baik', 'lama', 'lama', 'saya', 'yang', 'rusak', 'gara', 'gara', 'saya', 'emosi', 'tolong']",-10,negative
Abel Rahmadan,3,2024-06-04 20:44:56,"Parah banget tiktok padahal udah update, tpi kok gak muncul fitur baru nya yaitu fitur glance, apakah fitur nya terkusus jenis HP nya ya min? Tolong dong di perbaikin dan di bikin agar seluruh pengguna jenis HP juga bisa nyoba fitur nya, tolong ya min🙏🏼","['parah', 'sudah', 'terbaru', 'muncul', 'tolong', 'agar', 'guna', 'coba', 'tolong']",-1,negative
achmad koesmari,1,2024-06-08 23:04:34,"sbelumnya maap untuk pengembang /development tiktok,, untuk aplikasi sebenernya bagus tapi banyak dari konten yang mengarah ke hal negatif (exc: ujaran kebencian,pornografi dll) masih banyak dan tidak tidak terfilter,, skedar saran untuk pengembang jauh lebih baik di sediakan pilihan laporan untuk menindak lanjuti konten / hal yang mengarah negatif, terimakasih 🙏","['maap', 'kembang', 'aplikasi', 'sebenarnya', 'bagus', 'banyak', 'dari', 'yang', 'arah', 'ujar', 'banyak', 'tidak', 'tidak', 'saran', 'kembang', 'jauh', 'lebih', 'baik', 'sedia', 'pilih', 'lapor', 'lanjut', 'yang', 'arah', 'terima kasih']",-3,negative
ryan Dwi Laksana,1,2024-04-25 00:52:13,"Sekedar informasi aja, sedikit kecewa sama aplikasi ini,. Buat yg belanja lewat tiktok hati2, saya belanja udah saya bayar tapi status (menunggu pembayaran selama 1x24jam) status tetep gak berubah hingga pesanan di batalkan secara otomatis,. Saya ajukan pengembalian dana, namun sudah 2hari uangnya belum masuk juga di rekening saya,. Di chat live tiktok jawaban nya cuma permohonan maaf namun tak menghasilkan apa2, udah gak dapet barang apa2 uangnya juga hilang,. Taiklah!!","['informasi', 'saja', 'sedikit', 'sama', 'aplikasi', 'buat', 'yang', 'belanja', 'lewat', 'hati', 'saya', 'belanja', 'sudah', 'saya', 'bayar', 'tunggu', 'bayar', 'lama', 'pesan', 'batal', 'otomatis', 'saya', 'aju', 'dana', 'sudah', 'saya', 'pesan', 'langsung', 'jawab', 'cuma', 'mohon', 'maaf', 'tidak', 'hasil', 'apa', 'sudah', 'dapat', 'apa', 'hilang']",1,positive
Satria bergitar,1,2024-06-03 13:08:27,Tiktok makin kesini ko makin ga jelas kadang bisa di buka kadang kaga Di hapus di download di paksa berhenti Berbagai macam cara cuma bisa sebentar selang beberapa saat ga bisa di buka lagi Tolong di tinjau dan di perbaiki lagi seperti dulu,"['makin', 'makin', 'tidak', 'jelas', 'kadang', 'buka', 'kadang', 'tidak', 'hapus', 'paksa', 'henti', 'cuma', 'sebentar', 'tidak', 'buka', 'lagi', 'tolong', 'baik', 'lagi', 'seperti']",-20,negative
Naomi Putri,1,2024-05-19 05:04:02,"tiktok abis di update pas di buka aplikasi nya tampilan nya gelap terus keluar dari aplikasi tiba-tiba, terus hp jadinya ngeleg parah, terus hp nya ke restart sendiri berulang-ulang terus seperti itu, akhirnya aplikasi nya di uninstall aja dehhh","['habis', 'terbaru', 'pas', 'buka', 'aplikasi', 'tampil', 'gelap', 'keluar', 'dari', 'aplikasi', 'jadi', 'parah', 'sendiri', 'seperti', 'itu', 'aplikasi', 'copot', 'saja']",-20,negative
Wacun Palasari,1,2024-05-06 05:59:02,"Tiktok sekarang itu pilih kasih dan jelek, udah update sampe di unin 4 kali tp gak bisa pke fitur foto slide, malah jadi vidio terus, tolonglah tiktok segera perbaiki, harusnya yg udh update lebih bagus dan komplit fiturnya, malah kebalikannya, tolong bngt Adain lagi fitur foto slide, karena saya benar² sangat membutuhkannya, saya kasih bintang satu dulu, jika sudah di perbaiki baru saya mau ngasih lebih","['itu', 'pilih', 'kasih', 'jelek', 'sudah', 'terbaru', 'sampai', 'foto', 'jadi', 'tolong', 'segera', 'baik', 'harus', 'yang', 'terbaru', 'lebih', 'bagus', 'balik', 'tolong', 'lagi', 'foto', 'karena', 'saya', 'benar', 'sangat', 'butuh', 'saya', 'kasih', 'satu', 'sudah', 'baik', 'saya', 'mau', 'lebih']",7,positive
i putu aditya,2,2024-04-25 05:47:35,"Selalu setiap buka tiktok, ngelag + bug video ga kelihatan, padahal, penyimpanan banyak dan jaringan lancar"" aja. Tolong di perbaiki🙏 dan setiap mau up video dari tiktok ke wa selalu kualitas video di turunin ke 144p. Jadi kurang puas untuk menontonnya, kecewa banget!.","['buka', 'tidak', 'lihat', 'simpan', 'banyak', 'jaringan', 'lancar', 'saja', 'tolong', 'baik', 'mau', 'dari', 'kualitas', 'jadi', 'kurang', 'puas', 'tonton']",9,positive
Muhammad Mafatihul Aflah,1,2024-05-21 12:33:12,"Untuk apknya memang tidak ada masalah, hanya saja untuk upload video sekarang susah fyf, padahal itu video hasil edit sendiri, memang yg di video tersebut bukan muka aku, tapi tolonglah, jangan ketat banget kayak gini, apa lagi alasan konten menjiplak atau hasil video blur, padahal video hasil editan sendiri dan itu video emng gua buat gitu","['aplikasi', 'memang', 'tidak', 'ada', 'masalah', 'hanya', 'saja', 'susah', 'itu', 'hasil', 'sendiri', 'memang', 'yang', 'bukan', 'aku', 'tolong', 'jangan', 'ketat', 'kayak', 'apa', 'lagi', 'jiplak', 'hasil', 'blur', 'hasil', 'sendiri', 'itu', 'memang', 'saya', 'buat']",-39,negative
Hallo MsEly,1,2024-05-24 11:15:39,"Tolong untuk tiktok shop agar pengiriman dapat bekerjasama dengan yang lebih cepat (seperti toko Oren + ada garansi pengembalian jika ada keterlambatan pengiriman) padahal sudah dirumah menunggu paket, tp di keterangan 2x gagal kurir mengirim paket dan akan di kirim kembali ke penjual. Lho kan paketnya belum saya terima Abang kurir pun belum sampai rumah saya, kok bisa tbtb ada keterangan 2x gagal mengirim paket","['tolong', 'agar', 'kirim', 'dapat', 'yang', 'lebih', 'cepat', 'seperti', 'ada', 'ada', 'lambat', 'kirim', 'sudah', 'tunggu', 'paket', 'terang', 'gagal', 'kirim', 'paket', 'kirim', 'jual', 'paket', 'saya', 'terima', 'pun', 'sampai', 'saya', 'ada', 'terang', 'gagal', 'kirim', 'paket']",30,positive
Farhan Official,4,2024-06-01 00:03:48,"Aku kurangin lagi bintangnya,karena sekarang tiktok terasa berat banget,padahal penyimpanan dan ram masih lumayan penuh,kadang forclose dan ketika mau buka aplikasi suka susah dibukanya..","['aku', 'lagi', 'asa', 'simpan', 'lumayan', 'mau', 'buka', 'aplikasi', 'suka', 'susah', 'buka']",7,positive
Zaskia Aya,3,2024-05-26 01:11:38,"keranjang samping beranda mana??? padahal udah update, udh di otak atik tapi tetep ga ada. Tolong ya tiktok terus juga sinyal masa sinyalnya bagus video nya ga jalan. Mau upload video tapi akses komentar nya cuma teman sama yg mengikuti doang di pengaturan ga bisa di ganti, iya biar ga ada komentar yg jahat/ jelek tapi ga bisa gini dong masa pengaturan komentar ga bisa semua orang. ngeselin bgtt","['samping', 'beranda', 'sudah', 'terbaru', 'otak', 'tidak', 'ada', 'tolong', 'bagus', 'tidak', 'mau', 'akses', 'cuma', 'sama', 'yang', 'ikut', 'doang', 'atur', 'tidak', 'ganti', 'tidak', 'ada', 'yang', 'jahat', 'jelek', 'tidak', 'atur', 'tidak', 'semua', 'ngeselin']",-26,negative
Raudah Rara,1,2024-05-23 10:45:52,"Efek patah patah ngga ada di hp ku juga efek flower language ga cocok katanya ga mendukung perangkat tapu sebelummnya bisa,,,mohon perbaiki bug nya,bikin konten susah,sama juga ,gaada fitur glance di aku,filter nge bug,suka keluar sendiri pdhl penyimpanan ngga penuh...","['efek', 'patah', 'patah', 'tidak', 'ada', 'efek', 'tidak', 'cocok', 'kata', 'tidak', 'dukung', 'baik', 'keluar', 'sendiri', 'simpan', 'tidak']",-17,negative
